id,result
438,0.885489567
439,0.604379903
440,0.226089279
441,0.162915665
442,0.616277241
443,0.307254424
444,0.487429846
445,0.833593221
446,0.224986001
447,0.593324411
448,0.225820219
449,0.392864516
450,0.228249562
451,0.835000795
452,0.840299041
453,0.770560546
454,0.601407996
455,0.833593221
456,0.885489567
457,0.608313482
458,0.885489567
459,0.499936928
460,0.681073914
461,0.885489567
462,0.698485417
463,0.885489567
464,0.166481938
465,0.314633563
466,0.885489567
467,0.885489567
468,0.885489567
469,0.163229616
470,0.770586112
471,0.159651198
472,0.31020491
473,0.885489567
474,0.885489567
475,0.835000795
476,0.835020717
477,0.23566334
478,0.313964729
479,0.694040324
480,0.885489567
481,0.773633889
482,0.115114676
483,0.840299041
484,0.115114676
485,0.405226646
486,0.161517214
487,0.698454961
488,0.397042571
489,0.770577791
490,0.605309504
491,0.834341457
492,0.304110894
493,0.394244526
494,0.302772032
495,0.303284578
496,0.60800459
497,0.592019879
498,0.885489567
499,0.165799973
500,0.839286361
501,0.300600367
502,0.599340639
503,0.766262759
504,0.589198342
505,0.840299041
506,0.115114676
507,0.295115279
508,0.772796054
509,0.690800418
510,0.413434734
511,0.694518596
512,0.885489567
513,0.513047707
514,0.691840836
515,0.885489567
516,0.229603096
517,0.598007569
518,0.698285567
519,0.885489567
520,0.834341457
521,0.498742436
522,0.388617241
523,0.503654725
524,0.68783967
525,0.885489567
526,0.115114676
527,0.115114676
528,0.490884493
529,0.885489567
530,0.771446884
531,0.399427952
532,0.311259217
533,0.229628676
534,0.166481938
535,0.115114676
536,0.604384213
537,0.161517214
538,0.307233663
539,0.498967858
540,0.230474989
541,0.885489567
542,0.611811063
543,0.165799973
544,0.885489567
545,0.115114676
546,0.885489567
547,0.587460363
548,0.115114676
549,0.773168632
550,0.606090063
551,0.39587165
552,0.602325566
553,0.49717392
554,0.300600367
555,0.885489567
556,0.395330284
557,0.837893522
558,0.229603096
559,0.295115279
560,0.163229616
561,0.691843157
562,0.163229616
563,0.601277009
564,0.770028684
565,0.115114676
566,0.780384396
567,0.691843157
568,0.771852221
569,0.770560546
570,0.220636268
571,0.165819975
572,0.835000795
573,0.487087633
574,0.166481938
575,0.607970125
576,0.234777807
577,0.885489567
578,0.115114676
579,0.837580828
580,0.592564006
581,0.509901744
582,0.766288658
583,0.616277241
584,0.395749633
585,0.696972004
586,0.885489567
587,0.780384396
588,0.510652895
589,0.115114676
590,0.498979624
591,0.595045997
592,0.222808896
593,0.611845406
594,0.405748009
595,0.230492289
596,0.405235365
597,0.499370885
598,0.501324018
599,0.695636321
600,0.687324572
601,0.706597137
602,0.115114676
603,0.771446884
604,0.690044856
605,0.300053111
606,0.610105445
607,0.690013926
608,0.606811802
609,0.226763174
610,0.313438347
611,0.232303134
612,0.837893522
613,0.59568474
614,0.398549924
615,0.520296267
616,0.115114676
617,0.302775837
618,0.406376118
619,0.408145903
620,0.230067261
621,0.773875335
622,0.115114676
623,0.304952519
624,0.515052621
625,0.885489567
626,0.229628676
627,0.690044856
628,0.598007569
629,0.406406624
630,0.589949296
631,0.690498785
632,0.514055473
633,0.388617241
634,0.885489567
635,0.407559778
636,0.115114676
637,0.300340864
638,0.778218959
639,0.383848299
640,0.605540733
641,0.695626356
642,0.504621007
643,0.590531875
644,0.769714722
645,0.115114676
646,0.115114676
647,0.604349636
648,0.162915665
649,0.163229616
650,0.885489567
651,0.496701575
652,0.841144852
653,0.165819975
654,0.23383428
655,0.833593221
656,0.23383428
657,0.115114676
658,0.702224445
659,0.298835118
660,0.69046788
661,0.604591143
662,0.592019879
663,0.588041371
664,0.765405915
665,0.222808896
666,0.885489567
667,0.307233663
668,0.505227681
669,0.767229203
670,0.502075691
671,0.837893522
672,0.493693552
673,0.502115475
674,0.6025528
675,0.23383428
676,0.115114676
677,0.613340111
678,0.163229616
679,0.396111819
680,0.232303134
681,0.115114676
682,0.835020717
683,0.498583268
684,0.703539752
685,0.405832663
686,0.222559494
687,0.299024087
688,0.769621076
689,0.773168632
690,0.488437765
691,0.613119391
692,0.509022823
693,0.227409005
694,0.314633563
695,0.408444176
696,0.115114676
697,0.308385003
698,0.392574369
699,0.885489567
700,0.499370885
701,0.885489567
702,0.311228218
703,0.773633889
704,0.598930027
705,0.593289518
706,0.320218907
707,0.162915665
708,0.885489567
709,0.313954592
710,0.591984951
711,0.218265039
712,0.308268478
713,0.398221632
714,0.885489567
715,0.220636268
716,0.687831902
717,0.885489567
718,0.776074134
719,0.115114676
720,0.229603096
721,0.770577791
722,0.77607098
723,0.840299041
724,0.313469467
725,0.398221632
726,0.159651198
727,0.885489567
728,0.841144852
729,0.699507409
730,0.311259217
731,0.600111918
732,0.885489567
733,0.834341457
734,0.885489567
735,0.837580828
736,0.115114676
737,0.695819543
738,0.403260598
739,0.501516011
740,0.840299041
741,0.766288658
742,0.696941462
743,0.690498785
744,0.691840836
745,0.224963952
746,0.698485417
747,0.885489567
748,0.229628676
749,0.607048454
750,0.885489567
751,0.837893522
752,0.776049003
753,0.839286361
754,0.885489567
755,0.885489567
756,0.782747714
757,0.23566334
758,0.885489567
759,0.165819975
760,0.390738776
761,0.693370916
762,0.230067261
763,0.482405096
764,0.506802002
765,0.397998642
766,0.165799973
767,0.115114676
768,0.773633889
769,0.304315778
770,0.115114676
771,0.69929125
772,0.774277625
773,0.309428169
774,0.885489567
775,0.315129819
776,0.885489567
777,0.885489567
778,0.166481938
779,0.115114676
780,0.165819975
781,0.836916474
782,0.612998357
783,0.165799973
784,0.775128589
785,0.313438347
786,0.165819975
787,0.115114676
788,0.304952519
789,0.836916474
790,0.320250386
791,0.309428169
792,0.773875335
793,0.593289518
794,0.398549924
795,0.115114676
796,0.161517214
797,0.399423598
798,0.611294642
799,0.225909431
800,0.394244526
801,0.600821756
802,0.604384213
803,0.222808896
804,0.228249562
805,0.409451898
806,0.834341457
807,0.167233148
808,0.401569741
809,0.39587165
810,0.779307208
811,0.885489567
812,0.601912499
813,0.507772682
814,0.499961314
815,0.162915665
816,0.840299041
817,0.885489567
818,0.608518259
819,0.115114676
820,0.395880301
821,0.161517214
822,0.115114676
823,0.115114676
824,0.834341457
825,0.401350457
826,0.501513289
827,0.509022823
828,0.302968521
829,0.600856437
830,0.77184585
831,0.841144852
832,0.413434734
833,0.885489567
834,0.885489567
835,0.837580828
836,0.115114676
837,0.601912499
838,0.766262759
839,0.220636268
840,0.599892898
841,0.702194206
842,0.23383428
843,0.305729163
844,0.399512983
845,0.399099417
846,0.835000795
847,0.505316284
848,0.165799973
849,0.841144852
850,0.115114676
851,0.839286361
852,0.885489567
853,0.115114676
854,0.400361331
855,0.836916474
856,0.407555426
857,0.602544136
858,0.394396585
859,0.115114676
860,0.835020717
861,0.885489567
862,0.835000795
863,0.698481594
864,0.837893522
865,0.296683462
866,0.508808011
867,0.309449013
868,0.298003137
869,0.115114676
870,0.160500439
871,0.395535766
872,0.494684152
873,0.31509861
874,0.166481938
875,0.839286361
876,0.161517214
877,0.115114676
878,0.115114676
879,0.774949327
880,0.700617797
881,0.493333405
882,0.305440311
883,0.299024087
884,0.306669619
885,0.115114676
886,0.706120007
887,0.161517214
888,0.701389027
889,0.165819975
890,0.389571844
891,0.159651198
892,0.167233148
893,0.614286396
894,0.307233663
895,0.776074134
896,0.301189242
897,0.301189242
898,0.885489567
899,0.836916474
900,0.836916474
901,0.161517214
902,0.165819975
903,0.695819543
904,0.115114676
905,0.885489567
906,0.695531361
907,0.776074134
908,0.233808374
909,0.509150336
910,0.166481938
911,0.49210302
912,0.115114676
913,0.396077228
914,0.230474989
915,0.698000734
916,0.302968521
917,0.227409005
918,0.603425005
919,0.233808374
920,0.774274474
921,0.770586112
922,0.22171704
923,0.767255028
924,0.834341457
925,0.402195759
926,0.38957613
927,0.608336723
928,0.499945972
929,0.606090063
930,0.403047999
931,0.219552051
932,0.115114676
933,0.234803788
934,0.161517214
935,0.694481007
936,0.885489567
937,0.404348825
938,0.77184585
939,0.31509861
940,0.691360235
941,0.162915665
942,0.40057031
943,0.399427952
944,0.885489567
945,0.697996908
946,0.512477498
947,0.507768145
948,0.299050594
949,0.115114676
950,0.311259217
951,0.885489567
952,0.226063977
953,0.770586112
954,0.833593221
955,0.165799973
956,0.611836815
957,0.776074134
958,0.696306203
959,0.224986001
960,0.306475616
961,0.320218907
962,0.159651198
963,0.496263109
964,0.223654307
965,0.221320349
966,0.115114676
967,0.230466642
968,0.407682979
969,0.51439763
970,0.318006626
971,0.885489567
972,0.885489567
973,0.593324411
974,0.497388793
975,0.841144852
976,0.314633563
977,0.839286361
978,0.885489567
979,0.885489567
980,0.599555401
981,0.303808365
982,0.300053111
983,0.163229616
984,0.501292405
985,0.407590343
986,0.885489567
987,0.165799973
988,0.840299041
989,0.115114676
990,0.388291849
991,0.232303134
992,0.603715475
993,0.307223646
994,0.115114676
995,0.690498785
996,0.692997886
997,0.885489567
998,0.835000795
999,0.49836839
1000,0.837893522
1001,0.31509861
1002,0.115114676
1003,0.510033753
1004,0.166481938
1005,0.833593221
1006,0.160500439
1007,0.115114676
1008,0.160500439
1009,0.69611319
1010,0.841144852
1011,0.885489567
1012,0.40459648
1013,0.299024087
1014,0.305654648
1015,0.389567528
1016,0.393447844
1017,0.885489567
1018,0.302798728
1019,0.506236055
1020,0.773633889
1021,0.885489567
1022,0.774114939
1023,0.608347937
1024,0.885489567
1025,0.166481938
1026,0.224963952
1027,0.885489567
1028,0.22692639
1029,0.587484002
1030,0.833593221
1031,0.587448957
1032,0.162915665
1033,0.611841095
1034,0.885489567
1035,0.885489567
1036,0.115114676
1037,0.507768145
1038,0.703718991
1039,0.693445553
1040,0.115114676
1041,0.885489567
1042,0.885489567
1043,0.307819785
1044,0.507792525
1045,0.599529367
1046,0.415140892
1047,0.49210302
1048,0.885489567
1049,0.399423598
1050,0.310773264
1051,0.115114676
1052,0.498052479
1053,0.885489567
1054,0.413434734
1055,0.166481938
1056,0.885489567
1057,0.308377288
1058,0.513798634
1059,0.688856904
1060,0.586301935
1061,0.837580828
1062,0.604384213
1063,0.885489567
1064,0.229628676
1065,0.885489567
1066,0.23102586
1067,0.229221999
1068,0.400396047
1069,0.501552162
1070,0.38269585
1071,0.306292957
1072,0.885489567
1073,0.601912499
1074,0.834341457
1075,0.115114676
1076,0.163229616
1077,0.115114676
1078,0.167233148
1079,0.226766334
1080,0.775128589
1081,0.69185087
1082,0.768755488
1083,0.885489567
1084,0.885489567
1085,0.223715272
1086,0.398217313
1087,0.162915665
1088,0.599555401
1089,0.839286361
1090,0.407594695
1091,0.77737633
1092,0.695531361
1093,0.835000795
1094,0.320250386
1095,0.885489567
1096,0.601399325
1097,0.231434776
1098,0.159651198
1099,0.841144852
1100,0.304315778
1101,0.779307208
1102,0.499934206
1103,0.696972004
1104,0.404572982
1105,0.497364408
1106,0.501540396
1107,0.598084919
1108,0.115114676
1109,0.487429846
1110,0.115114676
1111,0.220636268
1112,0.31182863
1113,0.778467538
1114,0.776074134
1115,0.415176003
1116,0.683281425
1117,0.684069359
1118,0.302768201
1119,0.162915665
1120,0.685132256
1121,0.598050158
1122,0.885489567
1123,0.778218959
1124,0.69403033
1125,0.166481938
1126,0.59750838
1127,0.38957613
1128,0.166481938
1129,0.593844466
1130,0.885489567
1131,0.115114676
1132,0.115114676
1133,0.222559494
1134,0.835020717
1135,0.493717933
1136,0.388291849
1137,0.308268478
1138,0.389601917
1139,0.603202286
1140,0.834341457
1141,0.690687576
1142,0.230474989
1143,0.885489567
1144,0.596323971
1145,0.115114676
1146,0.706597137
1147,0.400022448
1148,0.833593221
1149,0.221320349
1150,0.500949971
1151,0.694593077
1152,0.394362047
1153,0.310474808
1154,0.837580828
1155,0.698454961
1156,0.159651198
1157,0.115114676
1158,0.405200512
1159,0.163896637
1160,0.774277625
1161,0.504616502
1162,0.697447691
1163,0.599884215
1164,0.115114676
1165,0.509346769
1166,0.600107562
1167,0.768755488
1168,0.308272348
1169,0.496263109
1170,0.490230914
1171,0.399064738
1172,0.115114676
1173,0.497831596
1174,0.115114676
1175,0.775128589
1176,0.835000795
1177,0.771826755
1178,0.309418113
1179,0.166481938
1180,0.492371759
1181,0.687345535
1182,0.224960787
1183,0.685122103
1184,0.30063077
1185,0.496701575
1186,0.115114676
1187,0.50116485
1188,0.59750838
1189,0.690796568
1190,0.837893522
1191,0.769714722
1192,0.301929985
1193,0.161517214
1194,0.313438347
1195,0.165799973
1196,0.231434776
1197,0.407559778
1198,0.230466642
1199,0.695931337
1200,0.115114676
1201,0.885489567
1202,0.316161927
1203,0.224960787
1204,0.115114676
1205,0.608846775
1206,0.396111819
1207,0.835000795
1208,0.834341457
1209,0.592350673
1210,0.885489567
1211,0.400064969
1212,0.507792525
1213,0.394362047
1214,0.223715272
1215,0.115114676
1216,0.839286361
1217,0.885489567
1218,0.696637052
1219,0.834341457
1220,0.839286361
1221,0.835000795
1222,0.493722439
1223,0.166481938
1224,0.596785279
1225,0.703239148
1226,0.497748992
1227,0.115114676
1228,0.310584047
1229,0.115114676
1230,0.305440311
1231,0.502518495
1232,0.397998642
1233,0.406402276
1234,0.167233148
1235,0.400064969
1236,0.300160279
1237,0.223654307
1238,0.771852221
1239,0.40057031
1240,0.778467538
1241,0.834341457
1242,0.392448411
1243,0.407564161
1244,0.588041371
1245,0.115114676
1246,0.218265039
1247,0.165819975
1248,0.316183016
1249,0.165819975
1250,0.159651198
1251,0.162915665
1252,0.397589087
1253,0.691065856
1254,0.840299041
1255,0.773659213
1256,0.225820219
1257,0.77184585
1258,0.493465443
1259,0.885489567
1260,0.115114676
1261,0.69185087
1262,0.60800459
1263,0.694593077
1264,0.167233148
1265,0.220636268
1266,0.490884493
1267,0.685101059
1268,0.509458884
1269,0.388617241
1270,0.304620898
1271,0.317216975
1272,0.506199909
1273,0.776049003
1274,0.885489567
1275,0.885489567
1276,0.305436488
1277,0.167233148
1278,0.778467538
1279,0.410941543
1280,0.166481938
1281,0.705034245
1282,0.687831902
1283,0.840299041
1284,0.708725927
1285,0.307250561
1286,0.596205513
1287,0.692994024
1288,0.115114676
1289,0.115114676
1290,0.885489567
1291,0.307223646
1292,0.885489567
1293,0.885489567
1294,0.837580828
1295,0.115114676
1296,0.50776364
1297,0.159651198
1298,0.166481938
1299,0.166481938
1300,0.835020717
1301,0.227166774
1302,0.308268478
1303,0.779307208
1304,0.51439763
1305,0.885489567
1306,0.834341457
1307,0.233808374
1308,0.841144852
1309,0.115114676
1310,0.115114676
1311,0.161517214
1312,0.61034999
1313,0.837580828
1314,0.603834059
1315,0.766262759
1316,0.512482033
1317,0.841144852
1318,0.486432533
1319,0.40186419
1320,0.768107164
1321,0.401350457
1322,0.310773264
1323,0.167233148
1324,0.38269585
1325,0.779702585
1326,0.774949327
1327,0.115114676
1328,0.313469467
1329,0.835020717
1330,0.885489567
1331,0.230474989
1332,0.166481938
1333,0.612794433
1334,0.885489567
1335,0.229603096
1336,0.834341457
1337,0.165799973
1338,0.777315566
1339,0.771826755
1340,0.115114676
1341,0.407559778
1342,0.699321658
1343,0.885489567
1344,0.495507153
1345,0.767255028
1346,0.885489567
1347,0.297522135
1348,0.515016502
1349,0.307250561
1350,0.222808896
1351,0.167233148
1352,0.885489567
1353,0.605514833
1354,0.412670931
1355,0.77737633
1356,0.163229616
1357,0.391064908
1358,0.115114676
1359,0.885489567
1360,0.226763174
1361,0.885489567
1362,0.765405915
1363,0.77521751
1364,0.701389027
1365,0.115114676
1366,0.835020717
1367,0.885489567
1368,0.611298955
1369,0.695074653
1370,0.161517214
1371,0.840299041
1372,0.694013471
1373,0.773659213
1374,0.885489567
1375,0.31460238
1376,0.162915665
1377,0.703539752
1378,0.706120007
1379,0.403345084
1380,0.309428169
1381,0.839286361
1382,0.841144852
1383,0.230492289
1384,0.688864658
1385,0.115114676
1386,0.221320349
1387,0.885489567
1388,0.115114676
1389,0.159651198
1390,0.232303134
1391,0.39884591
1392,0.590505656
1393,0.599559759
1394,0.230067261
1395,0.400064969
1396,0.159651198
1397,0.703239148
1398,0.393104048
1399,0.115114676
1400,0.165799973
1401,0.834341457
1402,0.77737633
1403,0.165819975
1404,0.22692639
1405,0.602360203
1406,0.695823358
1407,0.701087169
1408,0.224986001
1409,0.166481938
1410,0.160500439
1411,0.166481938
1412,0.502743912
1413,0.398343909
1414,0.232303134
1415,0.837893522
1416,0.885489567
1417,0.885489567
1418,0.167233148
1419,0.77607098
1420,0.501544902
1421,0.841144852
1422,0.229221999
1423,0.165819975
1424,0.885489567
1425,0.778467538
1426,0.304620898
1427,0.841144852
1428,0.885489567
1429,0.309909863
1430,0.593751932
1431,0.509901744
1432,0.482979494
1433,0.694518596
1434,0.115114676
1435,0.582909508
1436,0.229202842
1437,0.885489567
1438,0.774277625
1439,0.390738776
1440,0.396831071
1441,0.608884674
1442,0.222559494
1443,0.770560546
1444,0.229628676
1445,0.229196451
1446,0.166481938
1447,0.682110851
1448,0.312905421
1449,0.219552051
1450,0.885489567
1451,0.3901147
1452,0.603504074
1453,0.503117948
1454,0.596834962
1455,0.115114676
1456,0.598560435
1457,0.502075691
1458,0.230492289
1459,0.767229203
1460,0.297701808
1461,0.885489567
1462,0.694786632
1463,0.885489567
1464,0.22171704
1465,0.167233148
1466,0.703718991
1467,0.230492289
1468,0.765405915
1469,0.486432533
1470,0.50815264
1471,0.837580828
1472,0.502771019
1473,0.389571844
1474,0.313469467
1475,0.316161927
1476,0.835000795
1477,0.308385003
1478,0.229628676
1479,0.691847027
1480,0.395749633
1481,0.307894593
1482,0.30994079
1483,0.694968869
1484,0.700648128
1485,0.403933621
1486,0.698477798
1487,0.23566334
1488,0.69403033
1489,0.605858946
1490,0.885489567
1491,0.774277625
1492,0.160500439
1493,0.607052753
1494,0.611264594
1495,0.767255028
1496,0.309421964
1497,0.115114676
1498,0.115114676
1499,0.696941462
1500,0.388413044
1501,0.159651198
1502,0.508808011
1503,0.402498993
1504,0.159651198
1505,0.401776311
1506,0.231340829
1507,0.703539752
1508,0.614286396
1509,0.511227707
1510,0.599564086
1511,0.688864658
1512,0.694013471
1513,0.225909431
1514,0.885489567
1515,0.395880301
1516,0.607680747
1517,0.885489567
1518,0.839286361
1519,0.23383428
1520,0.695636321
1521,0.159651198
1522,0.5005364
1523,0.597497061
1524,0.115114676
1525,0.508108361
1526,0.684069359
1527,0.310584047
1528,0.885489567
1529,0.38683039
1530,0.69046788
1531,0.40459648
1532,0.686151942
1533,0.835000795
1534,0.835020717
1535,0.833593221
1536,0.598042331
1537,0.115114676
1538,0.413434734
1539,0.833593221
1540,0.311228218
1541,0.308596615
1542,0.115114676
1543,0.167233148
1544,0.163229616
1545,0.885489567
1546,0.115114676
1547,0.501292405
1548,0.885489567
1549,0.394396585
1550,0.306781947
1551,0.833593221
1552,0.885489567
1553,0.496869781
1554,0.382152564
1555,0.50154944
1556,0.885489567
1557,0.115114676
1558,0.403898804
1559,0.885489567
1560,0.837580828
1561,0.772796054
1562,0.885489567
1563,0.227409005
1564,0.835000795
1565,0.302768201
1566,0.697996908
1567,0.406387471
1568,0.492371759
1569,0.885489567
1570,0.605882238
1571,0.835020717
1572,0.401543684
1573,0.611294642
1574,0.165819975
1575,0.702224445
1576,0.685618145
1577,0.700907014
1578,0.159651198
1579,0.507229331
1580,0.167233148
1581,0.115114676
1582,0.692858552
1583,0.221320349
1584,0.388413044
1585,0.306781947
1586,0.159651198
1587,0.234777807
1588,0.605540733
1589,0.599651862
1590,0.512472995
1591,0.617556887
1592,0.507792525
1593,0.320218907
1594,0.161517214
1595,0.115114676
1596,0.509346769
1597,0.115114676
1598,0.685618145
1599,0.307223646
1600,0.229202842
1601,0.885489567
1602,0.2998577
1603,0.406413629
1604,0.313933582
1605,0.115114676
1606,0.598560435
1607,0.391941487
1608,0.610128648
1609,0.694786632
1610,0.223715272
1611,0.700907014
1612,0.502739375
1613,0.593870619
1614,0.386284907
1615,0.31182863
1616,0.159651198
1617,0.227875775
1618,0.773659213
1619,0.313964729
1620,0.605884839
1621,0.595045997
1622,0.313469467
1623,0.23566334
1624,0.486432533
1625,0.685618145
1626,0.885489567
1627,0.837580828
1628,0.606841973
1629,0.697122974
1630,0.698477798
1631,0.167233148
1632,0.836916474
1633,0.160500439
1634,0.692967119
1635,0.885489567
1636,0.163896637
1637,0.229603096
1638,0.22171704
1639,0.885489567
1640,0.115114676
1641,0.310470949
1642,0.885489567
1643,0.885489567
1644,0.769621076
1645,0.705034245
1646,0.885489567
1647,0.6032066
1648,0.611845406
1649,0.220636268
1650,0.400022448
1651,0.115114676
1652,0.115114676
1653,0.115114676
1654,0.115114676
1655,0.835000795
1656,0.320250386
1657,0.494907736
1658,0.885489567
1659,0.224960787
1660,0.397049524
1661,0.115114676
1662,0.487087633
1663,0.51125208
1664,0.589198342
1665,0.23566334
